slug	name	category	url	type	source
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-group-and-user-picker/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-groups/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v2/api-group-issues/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-issue-links/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-issue-security-schemes/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v2/api-group-issue-types/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-issue-type-schemes/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-issue-type-screen-schemes/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-issue-search/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-labels/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/platform/marketplace/license-api-for-cloud-apps/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-license-metrics/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-permissions/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-myself/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-issue-notification-schemes/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-project-permission-schemes/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v2/api-group-issue-priorities/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-projects/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-project-categories/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-project-key-and-name-validation/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-issue-resolutions/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v2/api-group-project-roles/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v2/api-group-screens/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v2/api-group-screen-schemes/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-issue-security-level/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-server-info/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-workflow-statuses/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-workflow-status-categories/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-tasks/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-ui-modifications--apps-/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v2/api-group-avatars/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-users/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-project-versions/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/server/jira/platform/webhooks/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-workflows/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v2/api-group-workflow-schemes/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-issue-worklogs/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/software/rest/api-group-backlog/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/software/rest/api-group-board/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/software/rest/api-group-epic/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/software/rest/api-group-sprint/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/software/rest/api-group-development-information/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/software/rest/api-group-feature-flags/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/software/rest/api-group-deployments/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/software/rest/api-group-builds/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/software/rest/api-group-remote-links/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/software/rest/api-group-security-information/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk/rest/api-group-customer/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk/rest/api-group-info/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk/rest/api-group-knowledgebase/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk/rest/api-group-organization/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk/rest/api-group-request/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk/rest/api-group-requesttype/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk/rest/api-group-servicedesk/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk/rest/api-group-assets/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-branch-restrictions/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-branching-model/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-commit-statuses/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-commits/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-deployments/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-downloads/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-pipelines/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-projects/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-refs/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-source/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-issue-tracker/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-reports/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/bitbucket/rest/api-group-ssh/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/trello/rest/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/trello/guides/rest-api/api-introduction/	GettingStarted	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/compass/rest/v1/intro/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.statuspage.io/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/admin/organization/rest/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/admin/user-management/rest/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/admin/user-provisioning/rest/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/platform/forge/rest/v2/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/platform/forge/getting-started/	GettingStarted	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk-ops/rest/v2/api-group-alerts/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk-ops/introduction/introduction/	GettingStarted	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/jira/service-desk-ops/rest/v2/intro/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/cloud/incidents/rest/api-group-major-incident/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/platform/forge/rest-apis-for-forge-apps/	Documentation	api
atlassian	Atlassian	medium:url-host	https://developer.atlassian.com/platform/forge/apis-reference/product-rest-api-reference/	APIReference	api
atmos-energy	Atmos Energy	strong:type	https://www.atmosenergy.com/account-center/	Portal	common
atmos-energy	Atmos Energy	strong:type	https://www.atmosenergy.com/customer-service/builder-developer-resources/	Portal	api
auto-owners-insurance	Auto-Owners Insurance	strong:type	https://www.auto-owners.com/policyholders	Portal	common
autodesk	Autodesk	strong:type	https://aps.autodesk.com/	Portal	common
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/documentation	Documentation	common
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/changelog	ChangeLog	common
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/authentication-api	Documentation	api
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/data-management-api	Documentation	api
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/model-derivative-api	Documentation	api
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/automation-api	Documentation	api
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/viewer-sdk	Documentation	api
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/reality-capture-api	Documentation	api
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/aec-data-model-api	Documentation	api
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/data-exchange	Documentation	api
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/sustainability-data-api	Documentation	api
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/parameters-api	Documentation	api
autodesk	Autodesk	weak:url-path	https://aps.autodesk.com/developer/overview/tandem-data-api	Documentation	api
